polygon-label,a,b,c
1050,4,3,10
1050,4,9,10
1050,4,9,11
1050,4,5,11
1050,4,5,3
1051,13,12,4
1051,13,5,12
1051,10,5,12
1051,14,12,4
1051,14,2,4
1051,8,14,12
1051,8,14,2
1051,0,10,12
1051,0,8,3
1051,0,8,12
1051,1,9,3
1051,1,8,3
1051,1,8,2
1051,7,2,4
1051,7,13,4
1051,7,1,2
1051,7,1,9
1051,7,13,5
1051,7,9,5
1051,11,0,3
1051,11,0,10
1051,11,10,5
1051,11,9,3
1051,11,9,5
1052,0,2,3
1052,10,2,3
1052,11,2,16
1052,11,10,2
1052,11,6,16
1052,4,6,16
1052,4,6,0
1052,4,2,16
1052,4,0,2
1052,12,0,7
1052,12,6,0
1052,8,11,6
1052,8,12,7
1052,8,12,6
1052,8,11,10
1052,8,10,3
1052,8,0,3
1052,8,0,7
1053,5,9,0
1053,2,9,7
1053,3,9,0
1053,3,2,0
1053,3,2,9
1053,10,8,7
1053,10,2,7
1053,11,5,9
1053,11,13,9
1053,11,13,5
1053,1,9,7
1053,1,13,9
1053,1,8,7
1053,1,13,8
1053,4,13,8
1053,4,10,8
1053,4,13,5
1053,4,2,0
1053,4,10,2
1053,12,5,0
1053,12,4,0
1053,12,4,5
1054,0,7,1
1054,3,5,12
1054,3,0,5
1054,3,0,7
1054,3,10,12
1054,3,10,7
1054,8,0,1
1054,4,5,12
1054,4,10,12
1054,4,10,5
1054,11,7,1
1054,11,10,7
1054,2,0,5
1054,2,8,0
1054,2,8,1
1054,2,10,5
1054,9,11,1
1054,9,2,1
1054,9,2,11
1054,6,11,10
1054,6,2,10
1054,6,2,11
1055,9,7,12
1055,4,10,7
1055,4,9,5
1055,4,9,7
1055,2,7,12
1055,2,10,12
1055,2,10,7
1055,3,9,12
1055,3,10,12
1055,3,11,10
1055,3,9,5
1055,3,11,5
1055,0,4,5
1055,0,4,10
1055,0,11,5
1055,0,11,10
1056,0,7,3
1056,0,1,3
1056,0,6,1
1056,2,4,11
1056,2,4,1
1056,2,6,11
1056,2,6,1
1056,10,1,3
1056,10,4,3
1056,10,4,1
1056,9,4,3
1056,5,7,3
1056,5,9,3
1056,5,6,11
1056,5,4,11
1056,5,9,4
1056,5,0,6
1056,5,0,7
1057,11,3,4
1057,11,3,6
1057,13,11,4
1057,10,3,4
1057,8,9,6
1057,8,9,3
1057,2,9,6
1057,2,13,4
1057,0,11,6
1057,0,13,11
1057,0,2,6
1057,0,2,13
1057,12,3,6
1057,12,8,6
1057,12,8,3
1057,5,2,9
1057,5,9,3
1057,5,10,3
1057,5,10,4
1057,5,2,4
1058,14,2,6
1058,0,14,2
1058,1,2,6
1058,1,5,6
1058,11,14,15
1058,11,14,6
1058,11,5,6
1058,16,12,15
1058,16,14,15
1058,16,0,14
1058,10,12,2
1058,10,1,2
1058,10,1,5
1058,8,11,15
1058,9,16,12
1058,7,10,5
1058,7,10,12
1058,7,11,5
1058,7,8,11
1058,7,12,15
1058,7,8,15
1058,3,12,2
1058,3,9,12
1058,3,9,16
1058,3,0,2
1058,3,16,0
1059,7,8,4
1059,3,8,1
1059,3,7,8
1059,6,8,4
1059,2,6,4
1059,2,5,6
1059,2,7,4
1059,2,5,7
1059,9,3,7
1059,9,5,7
1059,9,3,1
1059,9,5,6
1059,9,8,1
1059,9,6,8
1060,2,12,10
1060,2,12,6
1060,16,12,10
1060,16,4,10
1060,16,4,12
1060,3,5,10
1060,3,4,10
1060,3,4,5
1060,8,4,12
1060,0,5,6
1060,0,4,5
1060,0,8,4
1060,0,12,6
1060,0,8,12
1060,14,2,10
1060,14,5,6
1060,14,2,6
1060,9,5,10
1060,9,14,10
1060,9,14,5
1061,4,6,7
1061,8,3,6
1061,2,6,7
1061,2,3,6
1061,2,4,7
1061,1,2,4
1061,1,4,6
1061,1,8,6
1061,5,2,3
1061,5,1,2
1061,5,8,3
1061,5,1,8
1062,0,11,3
1062,8,11,9
1062,1,11,9
1062,1,0,11
1062,6,4,3
1062,6,0,3
1062,6,0,4
1062,12,1,9
1062,12,0,4
1062,13,8,11
1062,10,8,4
1062,10,12,4
1062,10,8,9
1062,10,12,9
1062,2,1,0
1062,2,12,0
1062,2,12,1
1062,7,11,3
1062,7,13,3
1062,7,13,11
1062,5,8,4
1062,5,13,8
1062,5,4,3
1062,5,13,3
1063,8,4,2
1063,1,5,6
1063,0,1,6
1063,0,1,4
1063,7,8,2
1063,7,4,2
1063,9,8,4
1063,9,0,4
1063,9,8,6
1063,9,0,6
1063,3,8,6
1063,3,7,8
1063,3,5,6
1063,3,7,4
1063,3,1,4
1063,3,1,5
1064,3,12,11
1064,7,12,11
1064,7,2,11
1064,7,2,12
1064,10,12,5
1064,10,2,12
1064,1,12,5
1064,1,3,12
1064,1,0,5
1064,6,10,2
1064,6,8,2
1064,6,0,5
1064,6,10,5
1064,4,3,11
1064,4,1,3
1064,4,1,0
1064,4,2,11
1064,4,8,2
1064,4,6,0
1064,4,6,8
1065,9,1,7
1065,5,1,7
1065,5,3,7
1065,8,3,7
1065,6,3,0
1065,6,5,3
1065,6,5,1
1065,2,9,7
1065,2,8,7
1065,2,8,9
1065,4,3,0
1065,4,8,3
1065,4,8,9
1065,4,6,0
1065,4,9,1
1065,4,6,1
1066,8,0,2
1066,10,7,3
1066,11,0,2
1066,11,7,2
1066,11,7,0
1066,1,10,3
1066,12,8,0
1066,12,10,8
1066,12,7,0
1066,12,10,7
1066,13,7,3
1066,6,10,8
1066,6,1,8
1066,6,1,10
1066,14,8,2
1066,14,1,8
1066,14,7,2
1066,14,13,7
1066,4,1,3
1066,4,13,3
1066,4,14,1
1066,4,14,13
1067,7,2,6
1067,5,2,6
1067,5,2,1
1067,5,4,1
1067,0,7,6
1067,0,7,4
1067,0,5,6
1067,0,5,4
1067,3,4,1
1067,3,7,4
1067,3,2,1
1067,3,7,2
1068,4,2,8
1068,4,5,8
1068,3,2,8
1068,3,2,6
1068,1,5,8
1068,1,4,5
1068,9,3,6
1068,9,1,6
1068,9,3,8
1068,9,1,8
1068,7,1,6
1068,7,1,4
1068,7,2,6
1068,7,4,2
1069,2,9,4
1069,6,9,4
1069,1,2,8
1069,1,2,9
1069,3,2,4
1069,3,6,4
1069,3,7,6
1069,3,2,8
1069,3,7,8
1069,5,1,8
1069,5,7,8
1069,5,1,9
1069,5,6,9
1069,5,7,6
1070,15,10,3
1070,15,2,4
1070,15,2,3
1070,15,14,4
1070,15,14,10
1070,1,14,7
1070,1,3,7
1070,1,10,3
1070,12,3,7
1070,12,2,3
1070,8,14,10
1070,8,1,10
1070,8,1,14
1070,0,12,7
1070,0,14,7
1070,0,12,2
1070,0,14,4
1070,0,2,4
1071,13,6,1
1071,12,6,1
1071,3,13,11
1071,5,11,9
1071,5,13,11
1071,5,13,6
1071,2,12,9
1071,2,12,6
1071,2,5,9
1071,2,5,6
1071,4,11,9
1071,4,12,9
1071,4,3,11
1071,4,12,1
1071,4,3,1
1071,10,13,1
1071,10,3,1
1071,10,3,13
1072,4,7,6
1072,8,7,6
1072,5,8,2
1072,5,8,7
1072,5,4,2
1072,5,4,7
1072,9,4,6
1072,9,8,6
1072,0,8,2
1072,0,9,8
1072,0,4,2
1072,0,9,4
1073,4,1,0
1073,14,1,11
1073,14,1,15
1073,14,2,11
1073,3,2,0
1073,12,2,11
1073,12,2,0
1073,12,1,11
1073,12,1,0
1073,7,14,15
1073,7,14,2
1073,5,3,16
1073,5,3,0
1073,5,4,16
1073,5,4,0
1073,10,3,2
1073,10,7,2
1073,10,3,16
1073,10,7,16
1073,9,4,16
1073,9,7,16
1073,9,4,1
1073,9,1,15
1073,9,7,15
1074,9,1,8
1074,9,10,8
1074,9,10,2
1074,3,1,8
1074,3,4,8
1074,3,4,1
1074,6,4,2
1074,6,9,2
1074,7,10,2
1074,7,4,2
1074,7,10,8
1074,7,4,8
1074,5,9,1
1074,5,6,9
1074,5,4,1
1074,5,6,4
1075,2,3,5
1075,2,3,4
1075,8,3,5
1075,6,3,4
1075,9,2,5
1075,9,2,4
1075,9,7,4
1075,9,8,5
1075,9,8,7
1075,1,8,7
1075,1,7,4
1075,1,6,4
1075,1,8,3
1075,1,6,3
1076,16,2,1
1076,8,2,10
1076,4,2,1
1076,4,6,2
1076,0,16,2
1076,5,8,10
1076,5,8,6
1076,15,6,2
1076,15,8,2
1076,15,8,6
1076,13,2,10
1076,13,0,2
1076,13,5,10
1076,9,0,16
1076,9,13,0
1076,9,13,5
1076,12,9,5
1076,12,9,16
1076,7,5,6
1076,7,12,5
1076,7,4,6
1076,7,4,1
1076,7,16,1
1076,7,12,16
1077,7,1,5
1077,8,7,5
1077,2,8,5
1077,3,1,5
1077,3,2,5
1077,3,2,1
1077,0,2,1
1077,6,8,7
1077,6,2,8
1077,6,0,2
1077,6,7,1
1077,6,0,1
1078,3,9,8
1078,1,2,8
1078,0,10,11
1078,0,2,11
1078,0,1,10
1078,0,1,2
1078,6,2,11
1078,6,9,8
1078,6,2,8
1078,7,3,9
1078,7,6,11
1078,7,6,9
1078,5,1,8
1078,5,1,10
1078,5,3,8
1078,5,3,10
1078,4,3,10
1078,4,7,3
1078,4,10,11
1078,4,7,11
1079,2,1,8
1079,2,5,1
1079,9,1,8
1079,4,2,8
1079,3,2,10
1079,3,2,5
1079,6,9,1
1079,6,3,10
1079,6,5,1
1079,6,3,5
1079,11,2,10
1079,11,4,10
1079,11,4,2
1079,13,6,10
1079,13,6,9
1079,13,4,10
1079,13,9,8
1079,13,4,8
1080,10,6,1
1080,11,6,1
1080,11,4,1
1080,7,10,5
1080,7,10,6
1080,0,10,5
1080,0,10,4
1080,0,6,5
1080,0,11,6
1080,0,11,4
1080,3,4,1
1080,3,10,1
1080,3,10,4
1080,9,6,5
1080,9,7,5
1080,9,7,6
1081,8,9,3
1081,8,9,7
1081,6,4,3
1081,6,8,3
1081,6,8,7
1081,1,9,3
1081,1,4,3
1081,1,4,9
1081,2,9,7
1081,2,4,9
1081,2,6,7
1081,2,6,4
1082,14,8,16
1082,2,8,16
1082,2,8,10
1082,13,14,8
1082,6,14,16
1082,6,13,14
1082,4,8,10
1082,4,13,10
1082,4,13,8
1082,15,2,16
1082,15,6,16
1082,15,6,2
1082,1,2,10
1082,1,6,2
1082,5,1,10
1082,5,1,6
1082,5,13,10
1082,5,6,13
1083,8,0,6
1083,5,12,1
1083,4,1,6
1083,4,12,1
1083,4,0,6
1083,4,0,12
1083,16,0,12
1083,16,8,13
1083,16,8,0
1083,2,1,6
1083,2,8,6
1083,7,8,13
1083,7,5,12
1083,11,2,1
1083,11,2,8
1083,11,5,1
1083,11,7,8
1083,11,7,5
1083,10,16,12
1083,10,7,12
1083,10,16,13
1083,10,7,13
1084,6,4,0
1084,6,4,10
1084,8,4,0
1084,8,4,10
1084,5,6,0
1084,5,6,12
1084,5,8,0
1084,5,8,12
1084,2,8,10
1084,2,8,12
1084,2,6,10
1084,2,6,12
1085,2,7,9
1085,13,3,9
1085,13,7,9
1085,5,2,7
1085,0,4,12
1085,0,5,12
1085,0,5,2
1085,0,2,9
1085,0,4,9
1085,1,13,7
1085,1,5,12
1085,1,5,7
1085,1,13,3
1085,6,4,12
1085,6,1,12
1085,11,1,3
1085,11,3,9
1085,11,4,9
1085,11,6,4
1085,11,6,1
1086,6,3,7
1086,6,15,7
1086,9,3,7
1086,9,15,7
1086,9,10,15
1086,11,9,3
1086,11,9,10
1086,4,11,3
1086,12,11,10
1086,8,6,15
1086,8,16,6
1086,2,12,1
1086,2,8,15
1086,2,8,16
1086,2,10,15
1086,2,12,10
1086,5,4,11
1086,5,12,1
1086,5,12,11
1086,13,2,1
1086,13,2,16
1086,13,5,1
1086,13,5,4
1086,13,4,3
1086,13,6,3
1086,13,16,6
1087,12,10,14
1087,13,10,11
1087,7,5,11
1087,7,10,11
1087,7,12,10
1087,3,10,14
1087,1,0,5
1087,9,0,5
1087,9,5,11
1087,9,13,11
1087,9,13,10
1087,9,3,10
1087,9,3,0
1087,2,7,5
1087,2,1,5
1087,2,1,14
1087,2,12,14
1087,2,7,12
1087,6,3,0
1087,6,1,0
1087,6,3,14
1087,6,1,14
1088,12,15,13
1088,7,4,15
1088,0,4,15
1088,0,7,9
1088,0,7,4
1088,2,7,9
1088,2,7,13
1088,11,15,13
1088,11,7,13
1088,11,7,15
1088,8,2,9
1088,8,2,12
1088,8,12,15
1088,10,12,13
1088,10,2,13
1088,10,2,12
1088,5,0,15
1088,5,8,15
1088,5,0,9
1088,5,8,9
1089,5,4,10
1089,5,7,10
1089,5,7,4
1089,8,4,9
1089,8,7,9
1089,8,7,4
1089,0,4,10
1089,0,3,10
1089,1,4,9
1089,1,3,9
1089,1,0,4
1089,1,0,3
1089,2,7,9
1089,2,3,9
1089,2,7,10
1089,2,3,10
1090,7,1,8
1090,4,1,9
1090,4,7,9
1090,4,7,8
1090,3,1,9
1090,3,7,9
1090,3,7,1
1090,6,4,8
1090,2,4,1
1090,2,6,4
1090,5,6,8
1090,5,2,6
1090,5,1,8
1090,5,2,1
1091,8,0,10
1091,14,0,10
1091,14,5,10
1091,3,8,10
1091,3,5,10
1091,6,14,0
1091,6,14,5
1091,2,8,0
1091,2,6,0
1091,13,2,8
1091,13,3,8
1091,13,3,5
1091,9,6,5
1091,9,2,6
1091,9,13,5
1091,9,13,2
1092,14,7,16
1092,12,14,13
1092,12,14,7
1092,10,14,13
1092,6,2,7
1092,0,2,1
1092,0,10,13
1092,0,10,1
1092,0,6,13
1092,0,6,2
1092,3,10,16
1092,3,7,16
1092,3,2,7
1092,9,14,16
1092,9,10,16
1092,9,10,14
1092,15,12,7
1092,15,6,7
1092,15,12,13
1092,15,6,13
1092,4,2,1
1092,4,3,2
1092,4,10,1
1092,4,3,10
1093,2,6,1
1093,10,7,1
1093,10,7,9
1093,10,2,1
1093,3,7,1
1093,3,6,1
1093,3,6,7
1093,0,6,7
1093,8,2,6
1093,8,10,2
1093,8,10,9
1093,8,0,6
1093,4,0,7
1093,4,8,0
1093,4,7,9
1093,4,8,9
1094,5,4,6
1094,8,4,6
1094,1,3,5
1094,1,8,4
1094,1,8,3
1094,7,3,5
1094,7,8,3
1094,7,5,6
1094,7,8,6
1094,0,5,4
1094,0,1,4
1094,0,1,5
1095,1,6,8
1095,10,1,8
1095,0,6,8
1095,7,1,6
1095,11,10,1
1095,11,7,2
1095,11,7,1
1095,4,0,6
1095,4,7,2
1095,4,7,6
1095,5,4,2
1095,5,4,0
1095,9,10,8
1095,9,0,8
1095,9,5,0
1095,3,9,10
1095,3,11,2
1095,3,11,10
1095,3,5,2
1095,3,9,5
1096,2,13,10
1096,16,9,17
1096,8,13,1
1096,8,13,17
1096,11,9,17
1096,7,13,1
1096,7,2,13
1096,7,11,1
1096,7,2,9
1096,7,11,9
1096,0,13,17
1096,0,16,17
1096,12,2,9
1096,12,16,9
1096,12,2,10
1096,12,16,10
1096,4,8,1
1096,4,8,17
1096,5,16,10
1096,5,0,16
1096,5,13,10
1096,5,0,13
1096,3,11,17
1096,3,4,17
1096,3,11,1
1096,3,4,1
1097,1,9,4
1097,1,10,4
1097,8,9,4
1097,5,1,9
1097,5,8,6
1097,5,8,9
1097,11,1,10
1097,7,10,4
1097,7,8,4
1097,7,8,6
1097,7,11,10
1097,3,7,6
1097,3,7,11
1097,3,11,1
1097,3,5,6
1097,3,5,1
1098,14,3,4
1098,14,3,10
1098,14,12,4
1098,14,12,10
1098,2,3,9
1098,15,3,4
1098,15,7,3
1098,15,12,4
1098,15,12,7
1098,8,7,3
1098,8,2,3
1098,8,2,9
1098,13,3,9
1098,13,3,10
1098,1,12,10
1098,1,5,12
1098,1,13,10
1098,1,13,5
1098,6,13,9
1098,6,13,5
1098,6,5,12
1098,6,12,7
1098,6,8,9
1098,6,8,7
1099,12,3,1
1099,5,3,9
1099,5,10,1
1099,5,10,9
1099,8,12,1
1099,8,10,1
1099,8,10,12
1099,11,10,9
1099,11,10,12
1099,11,3,9
1099,11,12,3
1099,6,5,3
1099,6,3,1
1099,6,4,1
1099,2,6,5
1099,2,6,4
1099,2,5,1
1099,2,4,1
1100,10,3,13
1100,10,5,13
1100,10,5,15
1100,6,3,13
1100,6,0,13
1100,6,0,3
1100,1,3,11
1100,1,0,3
1100,4,12,11
1100,17,5,15
1100,17,12,15
1100,17,4,5
1100,17,4,12
1100,2,10,15
1100,2,12,15
1100,2,10,3
1100,2,3,11
1100,2,12,11
1100,8,1,0
1100,8,4,5
1100,8,1,11
1100,8,4,11
1100,8,5,13
1100,8,0,13
1101,2,4,0
1101,5,3,1
1101,5,4,0
1101,5,4,1
1101,10,3,1
1101,10,2,3
1101,7,4,1
1101,7,10,1
1101,6,5,0
1101,6,5,3
1101,6,2,0
1101,6,2,3
1101,9,10,2
1101,9,7,10
1101,9,2,4
1101,9,7,4
1102,5,1,13
1102,5,3,13
1102,12,1,13
1102,12,3,13
1102,12,3,8
1102,4,5,6
1102,4,5,3
1102,4,8,6
1102,4,3,8
1102,0,8,6
1102,0,2,8
1102,0,5,6
1102,14,2,8
1102,14,2,1
1102,11,5,1
1102,11,0,5
1102,11,2,1
1102,11,0,2
1102,10,12,1
1102,10,14,1
1102,10,12,8
1102,10,14,8
1103,6,2,5
1103,6,9,5
1103,4,2,5
1103,4,9,5
1103,7,4,3
1103,0,4,3
1103,0,4,9
1103,0,2,3
1103,0,6,2
1103,0,6,9
1103,1,4,2
1103,1,7,4
1103,1,2,3
1103,1,7,3
1104,2,6,3
1104,9,12,6
1104,11,12,0
1104,11,12,6
1104,11,2,6
1104,5,12,0
1104,5,2,3
1104,5,12,3
1104,7,12,3
1104,7,9,12
1104,1,11,0
1104,1,11,2
1104,1,5,0
1104,1,5,2
1104,10,6,3
1104,10,7,3
1104,10,7,6
1104,4,9,6
1104,4,7,6
1104,4,7,9
1105,3,5,14
1105,8,13,6
1105,8,2,6
1105,0,5,14
1105,0,13,14
1105,0,2,13
1105,4,3,5
1105,1,13,14
1105,1,3,14
1105,1,13,6
1105,1,4,6
1105,1,4,3
1105,12,2,13
1105,12,8,13
1105,12,8,2
1105,10,2,5
1105,10,0,5
1105,10,0,2
1105,7,4,6
1105,7,4,5
1105,7,2,6
1105,7,2,5
1106,5,2,4
1106,6,2,4
1106,6,2,3
1106,6,5,4
1106,0,2,3
1106,0,5,3
1106,0,5,2
1106,1,5,3
1106,1,6,3
1106,1,6,5
1107,3,12,2
1107,1,9,2
1107,6,12,2
1107,8,12,7
1107,8,12,9
1107,13,12,9
1107,13,3,12
1107,13,9,2
1107,13,3,2
1107,4,1,7
1107,4,1,2
1107,4,6,2
1107,4,12,7
1107,4,6,12
1107,10,1,7
1107,10,1,9
1107,10,8,7
1107,10,8,9
1108,12,13,10
1108,12,13,7
1108,12,2,10
1108,8,13,7
1108,11,2,9
1108,11,9,13
1108,11,8,13
1108,3,2,10
1108,3,2,9
1108,3,5,9
1108,6,9,13
1108,6,5,9
1108,6,3,13
1108,6,3,5
1108,4,11,2
1108,4,12,7
1108,4,12,2
1108,4,8,7
1108,4,11,8
1108,14,13,10
1108,14,3,10
1108,14,3,13
1109,0,2,3
1109,0,9,2
1109,1,2,7
1109,8,1,7
1109,4,2,3
1109,6,0,9
1109,6,8,0
1109,6,8,7
1109,6,2,7
1109,6,9,2
1109,10,8,1
1109,10,4,3
1109,10,4,1
1109,10,0,3
1109,10,8,0
1109,5,1,2
1109,5,4,2
1109,5,4,1
1110,1,3,10
1110,2,3,8
1110,4,3,8
1110,4,1,3
1110,6,3,10
1110,6,2,10
1110,6,2,3
1110,9,2,8
1110,5,2,10
1110,11,1,10
1110,11,5,10
1110,11,5,1
1110,7,4,1
1110,7,5,1
1110,7,4,8
1110,7,9,8
1110,7,9,2
1110,7,5,2
1111,4,0,3
1111,6,0,1
1111,6,7,1
1111,2,7,5
1111,11,2,5
1111,9,7,5
1111,9,11,5
1111,9,4,0
1111,9,11,0
1111,13,7,3
1111,13,6,7
1111,13,0,3
1111,13,6,0
1111,12,0,1
1111,12,7,1
1111,12,2,7
1111,12,11,0
1111,12,11,2
1111,8,9,7
1111,8,9,4
1111,8,7,3
1111,8,4,3
1112,10,5,8
1112,9,5,8
1112,2,5,7
1112,2,10,7
1112,2,10,5
1112,1,5,7
1112,1,9,7
1112,1,9,5
1112,4,10,8
1112,4,10,7
1112,4,9,7
1112,6,9,8
1112,6,4,9
1112,0,4,8
1112,0,6,8
1112,0,6,4
1113,10,2,7
1113,10,2,1
1113,6,10,1
1113,9,10,7
1113,9,6,10
1113,4,2,7
1113,4,0,7
1113,4,0,2
1113,3,2,1
1113,3,0,2
1113,3,6,1
1113,3,0,6
1113,5,0,6
1113,5,9,6
1113,5,0,7
1113,5,9,7
1114,0,10,6
1114,13,11,4
1114,13,10,4
1114,13,10,11
1114,8,11,4
1114,8,1,11
1114,7,10,4
1114,7,8,4
1114,7,8,1
1114,5,0,6
1114,5,0,11
1114,5,1,6
1114,5,1,11
1114,3,10,11
1114,3,0,11
1114,3,0,10
1114,9,10,6
1114,9,7,10
1114,9,1,6
1114,9,7,1
1115,8,7,1
1115,9,0,3
1115,5,7,3
1115,5,7,1
1115,5,9,3
1115,6,7,3
1115,6,8,7
1115,2,9,0
1115,2,8,1
1115,2,8,0
1115,2,5,1
1115,2,5,9
1115,4,0,3
1115,4,6,3
1115,4,8,0
1115,4,6,8
1116,1,2,11
1116,8,2,10
1116,8,2,11
1116,5,1,11
1116,0,2,10
1116,0,1,10
1116,4,8,11
1116,4,5,11
1116,4,8,10
1116,4,1,10
1116,4,5,1
1116,12,1,2
1116,12,0,2
1116,12,0,1
1117,7,2,1
1117,9,7,1
1117,9,7,5
1117,0,2,1
1117,3,7,5
1117,4,3,5
1117,4,7,2
1117,4,3,7
1117,6,9,5
1117,6,4,5
1117,6,4,0
1117,6,9,1
1117,6,0,1
1117,8,0,2
1117,8,4,2
1117,8,4,0
1118,4,2,9
1118,1,4,2
1118,12,2,7
1118,12,8,7
1118,12,8,2
1118,0,2,9
1118,0,8,2
1118,11,2,7
1118,11,1,7
1118,11,1,2
1118,6,1,4
1118,6,8,7
1118,6,1,7
1118,6,4,9
1118,6,0,8
1118,6,0,9
1119,13,9,4
1119,1,13,0
1119,1,12,0
1119,1,12,13
1119,14,5,9
1119,14,13,0
1119,14,13,9
1119,2,9,4
1119,2,5,9
1119,10,14,0
1119,10,14,5
1119,11,5,12
1119,11,2,5
1119,11,2,4
1119,11,13,4
1119,11,12,13
1119,8,5,12
1119,8,10,5
1119,8,12,0
1119,8,10,0
1120,10,15,3
1120,7,12,3
1120,7,10,3
1120,1,12,3
1120,14,7,12
1120,14,13,11
1120,14,13,10
1120,9,1,12
1120,9,14,11
1120,9,14,12
1120,4,15,3
1120,4,1,3
1120,4,1,15
1120,0,13,11
1120,0,9,11
1120,0,1,15
1120,0,9,1
1120,2,10,15
1120,2,13,10
1120,2,0,15
1120,2,0,13
1120,6,7,10
1120,6,14,10
1120,6,14,7
1121,12,10,7
1121,4,0,7
1121,4,12,7
1121,1,10,7
1121,1,0,7
1121,11,10,9
1121,11,0,10
1121,8,10,9
1121,8,12,10
1121,8,4,12
1121,6,8,9
1121,6,8,4
1121,2,0,10
1121,2,1,10
1121,2,1,0
1121,5,11,9
1121,5,11,0
1121,5,6,9
1121,5,4,0
1121,5,6,4
1122,4,2,10
1122,3,9,8
1122,3,9,10
1122,3,2,8
1122,3,2,10
1122,6,9,8
1122,6,2,8
1122,6,2,9
1122,1,2,9
1122,1,4,2
1122,0,1,9
1122,0,1,4
1122,0,9,10
1122,0,4,10
1123,0,5,2
1123,0,4,2
1123,8,5,2
1123,8,4,2
1123,9,0,5
1123,7,8,5
1123,7,9,5
1123,1,8,4
1123,1,7,6
1123,1,7,8
1123,3,7,6
1123,3,7,9
1123,3,9,0
1123,3,1,6
1123,3,0,4
1123,3,1,4
1124,11,8,3
1124,11,8,4
1124,13,11,3
1124,10,8,3
1124,10,13,3
1124,9,8,4
1124,15,8,7
1124,15,10,7
1124,15,10,8
1124,2,9,8
1124,2,9,4
1124,14,6,4
1124,14,6,13
1124,14,11,4
1124,14,13,11
1124,1,6,13
1124,1,10,7
1124,1,10,13
1124,1,2,7
1124,1,6,4
1124,1,2,4
1124,0,8,7
1124,0,2,7
1124,0,2,8
1125,6,3,5
1125,4,3,5
1125,4,1,5
1125,8,6,3
1125,7,4,3
1125,7,4,1
1125,7,8,3
1125,7,8,1
1125,2,1,5
1125,2,8,1
1125,2,6,5
1125,2,8,6
1126,2,8,10
1126,5,2,10
1126,1,8,10
1126,1,5,10
1126,7,2,8
1126,7,5,2
1126,9,8,4
1126,9,1,8
1126,9,5,4
1126,9,1,5
1126,6,8,4
1126,6,7,8
1126,11,7,5
1126,11,6,7
1126,0,5,4
1126,0,11,4
1126,0,11,5
1126,3,6,4
1126,3,11,4
1126,3,11,6
1127,9,7,3
1127,10,7,3
1127,0,9,7
1127,11,10,4
1127,11,10,7
1127,11,0,7
1127,2,10,4
1127,6,10,3
1127,6,2,10
1127,6,9,3
1127,6,2,9
1127,5,2,4
1127,5,11,4
1127,5,11,0
1127,5,0,9
1127,5,2,9
1128,14,4,2
1128,10,4,2
1128,10,8,2
1128,15,14,4
1128,15,8,5
1128,15,8,14
1128,13,14,2
1128,13,8,14
1128,11,10,5
1128,11,10,4
1128,11,15,5
1128,11,15,4
1128,12,8,5
1128,12,10,8
1128,6,8,2
1128,6,13,2
1128,6,13,8
1128,1,10,5
1128,1,12,5
1128,1,12,10
1129,12,2,15
1129,10,1,2
1129,13,2,15
1129,13,1,2
1129,14,2,0
1129,14,12,2
1129,3,12,15
1129,3,4,15
1129,3,4,12
1129,5,4,15
1129,5,13,15
1129,5,13,1
1129,5,14,0
1129,5,4,12
1129,5,14,12
1129,6,2,0
1129,6,10,2
1129,11,6,0
1129,11,6,10
1129,11,5,0
1129,11,10,1
1129,11,5,1
1130,9,8,7
1130,11,8,7
1130,11,0,8
1130,11,0,1
1130,6,8,5
1130,6,9,5
1130,6,9,8
1130,2,9,7
1130,2,11,7
1130,2,11,1
1130,2,9,5
1130,3,8,5
1130,3,0,5
1130,3,0,8
1130,10,2,5
1130,10,2,1
1130,10,0,5
1130,10,0,1
1131,10,11,4
1131,5,12,4
1131,5,12,0
1131,7,11,4
1131,7,11,12
1131,2,12,0
1131,2,11,12
1131,2,10,0
1131,2,10,11
1131,1,10,4
1131,1,5,4
1131,6,10,0
1131,6,5,0
1131,6,1,10
1131,6,1,5
1131,9,12,4
1131,9,7,4
1131,9,7,12
1132,8,5,0
1132,11,7,10
1132,11,8,0
1132,1,7,10
1132,4,11,10
1132,4,11,8
1132,4,5,10
1132,4,8,5
1132,12,11,7
1132,9,5,10
1132,9,1,10
1132,9,1,5
1132,2,1,5
1132,2,1,7
1132,2,12,7
1132,2,5,0
1132,2,11,0
1132,2,12,11
1133,13,0,11
1133,13,1,0
1133,13,1,10
1133,15,14,0
1133,3,0,11
1133,3,14,11
1133,3,14,0
1133,2,1,5
1133,2,1,10
1133,2,15,5
1133,9,15,5
1133,9,15,0
1133,9,1,5
1133,8,14,11
1133,8,15,14
1133,8,2,15
1133,4,13,11
1133,4,8,11
1133,4,8,2
1133,4,13,10
1133,4,2,10
1133,6,1,0
1133,6,9,0
1133,6,9,1
1134,7,6,10
1134,4,11,3
1134,4,11,6
1134,2,7,3
1134,2,7,6
1134,0,7,10
1134,0,6,10
1134,0,11,6
1134,0,11,3
1134,0,7,3
1134,8,2,3
1134,8,2,6
1134,5,8,3
1134,5,8,6
1134,5,4,3
1134,5,4,6
1135,2,1,0
1135,3,2,1
1135,7,1,0
1135,7,2,0
1135,6,7,5
1135,6,7,1
1135,6,3,5
1135,6,3,1
1135,4,7,5
1135,4,7,2
1135,4,3,5
