polygon-label,a,b,c
2310,5,10,3
2311,6,10,11
2311,0,10,11
2311,0,3,10
2311,2,1,11
2311,2,1,8
2311,2,6,11
2311,2,6,8
2311,4,1,11
2311,4,1,3
2311,5,8,10
2311,5,1,8
2311,5,3,10
2311,5,1,3
2311,9,8,10
2311,9,6,10
2311,9,6,8
2311,7,0,3
2311,7,4,3
2311,7,0,11
2311,7,4,11
2312,2,8,0
2312,5,8,0
2312,5,1,0
2312,6,1,0
2312,6,2,0
2312,7,5,1
2312,7,5,8
2312,7,2,8
2312,7,2,4
2312,3,7,4
2312,3,2,4
2312,3,6,2
2312,3,6,1
2312,3,7,1
2313,2,4,0
2313,2,4,8
2313,2,6,8
2313,7,4,8
2313,7,6,4
2313,5,2,0
2313,5,2,6
2313,5,4,0
2313,5,6,4
2313,3,6,8
2313,3,7,8
2313,3,7,6
2314,13,10,0
2314,13,7,9
2314,11,13,9
2314,11,13,10
2314,5,7,6
2314,5,11,9
2314,5,11,6
2314,12,7,0
2314,12,7,6
2314,12,10,0
2314,12,6,10
2314,4,7,0
2314,4,13,0
2314,4,13,7
2314,14,6,10
2314,14,11,10
2314,14,11,6
2314,2,7,9
2314,2,5,9
2314,2,5,7
2315,0,7,5
2315,2,7,5
2315,1,2,7
2315,6,0,5
2315,6,2,5
2315,4,1,2
2315,4,0,7
2315,4,1,7
2315,3,6,0
2315,3,6,2
2315,3,4,0
2315,3,4,2
2316,3,4,7
2316,5,4,7
2316,2,3,6
2316,2,3,4
2316,2,5,6
2316,2,5,4
2316,0,3,6
2316,0,5,6
2316,0,3,7
2316,0,5,7
2317,4,5,10
2317,4,9,0
2317,4,5,0
2317,8,9,0
2317,8,5,10
2317,8,5,0
2317,1,4,9
2317,6,4,10
2317,6,1,10
2317,6,1,4
2317,7,8,9
2317,7,1,9
2317,3,1,10
2317,3,7,1
2317,3,8,10
2317,3,7,8
2318,14,4,0
2318,14,1,0
2318,3,4,0
2318,13,1,9
2318,13,1,8
2318,13,3,4
2318,2,1,9
2318,2,14,1
2318,7,13,8
2318,7,13,3
2318,7,3,0
2318,7,1,0
2318,7,1,8
2318,5,2,9
2318,5,13,9
2318,11,14,4
2318,11,2,14
2318,11,5,2
2318,11,13,4
2318,11,5,13
2319,7,11,10
2319,7,1,10
2319,4,11,10
2319,2,7,11
2319,2,4,12
2319,2,4,11
2319,6,1,12
2319,6,7,1
2319,6,2,12
2319,6,2,7
2319,0,1,12
2319,0,4,12
2319,0,1,10
2319,0,4,10
2320,11,12,2
2320,14,12,2
2320,14,5,12
2320,4,8,3
2320,4,5,8
2320,15,11,3
2320,15,11,12
2320,9,8,3
2320,9,11,3
2320,9,11,2
2320,9,14,2
2320,1,5,8
2320,1,14,5
2320,10,4,3
2320,10,4,5
2320,10,15,3
2320,10,5,12
2320,10,15,12
2320,13,9,8
2320,13,1,8
2320,13,9,14
2320,13,1,14
2321,13,6,11
2321,9,3,4
2321,9,6,3
2321,9,13,4
2321,9,13,6
2321,15,3,11
2321,15,6,11
2321,15,6,3
2321,14,13,4
2321,8,13,11
2321,1,14,2
2321,12,8,11
2321,12,3,11
2321,16,1,2
2321,16,3,4
2321,16,3,2
2321,16,14,4
2321,16,1,14
2321,10,3,2
2321,10,12,3
2321,0,10,12
2321,0,14,13
2321,0,14,2
2321,0,10,2
2321,0,8,13
2321,0,12,8
2322,5,1,3
2322,8,3,11
2322,7,3,11
2322,7,5,3
2322,10,1,3
2322,10,8,3
2322,10,8,1
2322,6,7,11
2322,6,8,11
2322,6,8,1
2322,2,5,1
2322,0,7,5
2322,0,2,5
2322,0,6,7
2322,0,6,1
2322,0,2,1
2323,0,1,4
2323,7,1,9
2323,7,1,4
2323,7,2,9
2323,3,2,9
2323,3,1,9
2323,3,0,1
2323,5,0,4
2323,5,2,4
2323,8,2,4
2323,8,7,4
2323,8,7,2
2323,6,5,0
2323,6,5,2
2323,6,3,0
2323,6,3,2
2324,1,10,0
2324,5,10,0
2324,5,2,0
2324,5,10,4
2324,9,10,4
2324,9,1,10
2324,11,1,0
2324,11,1,2
2324,8,1,2
2324,8,9,1
2324,8,9,4
2324,8,5,4
2324,8,5,2
2324,6,2,0
2324,6,11,0
2324,6,11,2
2325,7,9,4
2325,8,9,4
2325,8,1,9
2325,0,7,6
2325,0,7,9
2325,0,1,6
2325,0,1,9
2325,2,1,6
2325,2,7,6
2325,5,7,4
2325,5,2,7
2325,5,2,1
2325,5,8,4
2325,5,8,1
2326,5,8,11
2326,5,8,9
2326,6,5,9
2326,0,8,11
2326,0,10,11
2326,0,10,8
2326,1,8,9
2326,1,10,8
2326,1,10,11
2326,3,6,9
2326,3,1,9
2326,3,6,5
2326,13,5,11
2326,13,3,5
2326,13,1,11
2326,13,3,1
2327,6,2,5
2327,0,2,5
2327,0,9,2
2327,1,6,5
2327,1,0,5
2327,1,9,10
2327,1,0,9
2327,3,1,10
2327,3,1,6
2327,7,6,2
2327,7,3,6
2327,4,3,10
2327,4,7,3
2327,4,9,10
2327,4,9,2
2327,4,7,2
2328,5,6,2
2328,4,9,7
2328,4,5,2
2328,3,6,7
2328,3,9,7
2328,3,9,6
2328,10,6,2
2328,10,9,6
2328,0,6,7
2328,0,5,6
2328,0,4,7
2328,0,4,5
2328,1,4,9
2328,12,10,9
2328,12,1,9
2328,12,10,2
2328,12,4,2
2328,12,1,4
2329,4,10,2
2329,8,5,2
2329,8,10,2
2329,3,5,2
2329,3,4,2
2329,0,4,10
2329,6,8,5
2329,6,8,10
2329,6,0,5
2329,6,0,10
2329,7,3,5
2329,7,0,5
2329,7,3,4
2329,7,0,4
2330,0,12,1
2330,4,14,1
2330,4,12,1
2330,4,12,14
2330,3,14,9
2330,3,12,9
2330,3,12,14
2330,11,2,5
2330,11,14,1
2330,11,5,1
2330,11,14,9
2330,7,2,9
2330,7,2,0
2330,7,12,9
2330,7,0,12
2330,6,5,1
2330,6,2,5
2330,10,0,1
2330,10,2,0
2330,10,6,1
2330,10,6,2
2330,13,2,9
2330,13,11,9
2330,13,11,2
2331,2,5,7
2331,3,5,6
2331,0,5,7
2331,0,3,7
2331,0,3,5
2331,1,2,7
2331,1,3,7
2331,1,3,2
2331,4,3,6
2331,4,3,2
2331,4,5,6
2331,4,2,5
2332,6,4,9
2332,0,4,2
2332,0,4,9
2332,5,4,2
2332,5,6,4
2332,5,8,2
2332,5,8,6
2332,1,6,9
2332,1,8,6
2332,1,0,9
2332,1,8,2
2332,1,0,2
2333,2,8,5
2333,9,8,6
2333,7,8,6
2333,7,2,8
2333,3,9,6
2333,3,2,6
2333,3,2,5
2333,1,8,5
2333,1,9,8
2333,1,3,5
2333,1,3,9
2333,0,2,6
2333,0,7,6
2333,0,7,2
2334,10,2,8
2334,6,2,8
2334,9,2,3
2334,9,10,2
2334,7,2,3
2334,7,6,2
2334,7,5,6
2334,12,6,8
2334,12,5,6
2334,12,10,8
2334,12,9,10
2334,12,5,9
2334,1,5,9
2334,11,9,3
2334,11,1,9
2334,11,1,5
2334,11,7,3
2334,11,7,5
2335,3,6,5
2335,1,6,5
2335,1,3,5
2335,9,6,7
2335,9,3,6
2335,2,6,7
2335,2,1,7
2335,2,1,6
2335,4,1,7
2335,4,1,3
2335,4,9,7
2335,4,9,3
2336,10,6,8
2336,3,10,8
2336,0,10,7
2336,0,10,6
2336,1,10,7
2336,1,3,7
2336,1,3,10
2336,2,6,8
2336,2,3,8
2336,2,3,7
2336,12,2,6
2336,12,2,7
2336,11,0,6
2336,11,12,6
2336,11,0,7
2336,11,12,7
2337,11,8,2
2337,9,10,0
2337,9,11,10
2337,5,11,2
2337,5,11,10
2337,6,8,0
2337,6,4,8
2337,6,10,0
2337,6,4,10
2337,1,8,2
2337,1,4,8
2337,7,8,0
2337,7,9,0
2337,7,11,8
2337,7,9,11
2337,3,4,10
2337,3,1,4
2337,3,1,2
2337,3,5,2
2337,3,5,10
2338,12,0,4
2338,7,0,5
2338,1,10,4
2338,1,0,4
2338,9,3,4
2338,9,10,4
2338,9,10,3
2338,13,0,3
2338,13,12,0
2338,13,3,4
2338,13,12,4
2338,6,0,3
2338,6,7,3
2338,6,7,0
2338,8,10,5
2338,8,7,5
2338,8,10,3
2338,8,7,3
2338,14,10,5
2338,14,1,10
2338,14,0,5
2338,14,1,0
2339,8,13,4
2339,6,13,4
2339,6,13,0
2339,6,1,4
2339,6,1,0
2339,7,0,12
2339,7,13,12
2339,7,13,0
2339,2,0,12
2339,2,1,0
2339,10,8,4
2339,11,10,8
2339,11,13,12
2339,11,8,13
2339,11,10,1
2339,11,2,12
2339,11,2,1
2339,5,1,4
2339,5,10,4
2339,5,10,1
2340,13,9,6
2340,13,9,7
2340,3,9,6
2340,3,5,6
2340,3,5,9
2340,4,9,7
2340,4,5,7
2340,4,5,9
2340,14,5,7
2340,14,0,5
2340,14,13,7
2340,14,0,13
2340,11,5,6
2340,11,0,5
2340,11,13,6
2340,11,0,13
2341,9,11,13
2341,12,3,13
2341,8,3,13
2341,8,11,13
2341,2,0,4
2341,2,8,3
2341,2,0,8
2341,1,2,4
2341,1,2,12
2341,1,9,13
2341,1,12,13
2341,6,0,4
2341,6,0,9
2341,6,1,4
2341,6,1,9
2341,5,9,11
2341,5,0,9
2341,5,8,11
2341,5,0,8
2341,10,12,3
2341,10,2,3
2341,10,2,12
2342,9,6,0
2342,3,9,0
2342,3,5,2
2342,7,3,2
2342,7,3,9
2342,7,4,2
2342,1,3,0
2342,1,3,5
2342,1,6,0
2342,1,5,6
2342,8,7,4
2342,8,4,2
2342,8,9,6
2342,8,7,9
2342,8,5,2
2342,8,5,6
2343,10,9,12
2343,10,3,12
2343,1,9,11
2343,1,9,12
2343,6,1,11
2343,8,3,12
2343,8,1,12
2343,8,6,1
2343,4,9,11
2343,4,7,11
2343,4,10,9
2343,4,7,10
2343,0,8,3
2343,0,8,6
2343,0,6,11
2343,0,7,11
2343,0,10,3
2343,0,7,10
2344,8,0,2
2344,5,0,2
2344,5,1,2
2344,5,1,0
2344,3,0,10
2344,3,1,0
2344,7,8,10
2344,7,8,0
2344,6,8,10
2344,6,3,10
2344,6,3,1
2344,6,1,2
2344,6,8,2
2344,12,0,10
2344,4,7,10
2344,4,12,10
2344,4,12,7
2344,9,7,0
2344,9,12,0
2344,9,12,7
2345,10,5,11
2345,6,9,8
2345,6,13,1
2345,3,5,11
2345,3,5,1
2345,2,9,8
2345,2,10,9
2345,2,10,5
2345,0,13,5
2345,0,2,8
2345,0,2,5
2345,0,6,8
2345,0,6,13
2345,7,5,1
2345,7,13,1
2345,7,13,5
2345,12,3,1
2345,12,3,11
2345,12,10,11
2345,12,10,9
2345,14,12,1
2345,14,12,9
2345,14,6,1
2345,14,6,9
2346,4,16,5
2346,3,16,15
2346,3,1,16
2346,13,1,16
2346,9,0,1
2346,11,16,15
2346,11,4,16
2346,10,0,1
2346,10,3,1
2346,10,0,15
2346,10,3,15
2346,2,16,5
2346,2,13,5
2346,2,13,16
2346,12,1,5
2346,12,13,5
2346,12,13,1
2346,8,1,5
2346,8,9,1
2346,8,4,5
2346,7,4,0
2346,7,9,0
2346,7,8,4
2346,7,8,9
2346,14,4,0
2346,14,11,4
2346,14,0,15
2346,14,11,15
2347,7,0,5
2347,7,3,5
2347,7,3,1
2347,2,3,5
2347,2,3,1
2347,6,0,5
2347,6,2,5
2347,4,2,1
2347,4,7,1
2347,4,7,0
2347,4,6,0
2347,4,6,2
2348,1,8,7
2348,13,1,7
2348,13,9,1
2348,13,3,7
2348,13,3,9
2348,0,8,7
2348,2,3,8
2348,6,3,9
2348,6,10,5
2348,4,9,1
2348,4,1,8
2348,4,10,8
2348,4,6,9
2348,4,6,10
2348,14,3,8
2348,14,0,8
2348,14,3,7
2348,14,0,7
2348,12,6,5
2348,12,6,3
2348,11,10,8
2348,11,2,8
2348,11,10,5
2348,11,12,5
2348,11,2,3
2348,11,12,3
2349,0,13,6
2349,0,13,9
2349,2,13,6
2349,2,10,6
2349,2,10,13
2349,8,13,9
2349,8,10,9
2349,8,10,13
2349,12,10,6
2349,3,0,9
2349,5,0,6
2349,5,12,6
2349,11,3,0
2349,11,5,0
2349,11,10,9
2349,11,3,9
2349,11,12,10
2349,11,5,12
2350,3,6,1
2350,8,6,1
2350,8,5,1
2350,4,5,1
2350,4,3,1
2350,7,8,6
2350,7,8,5
2350,2,3,6
2350,2,4,3
2350,2,7,6
2350,2,4,5
2350,2,7,5
2351,0,8,6
2351,0,5,8
2351,4,5,8
2351,1,0,6
2351,1,0,5
2351,1,4,6
2351,1,4,5
2351,3,8,6
2351,3,4,6
2351,3,4,8
2352,4,6,1
2352,4,8,1
2352,0,8,9
2352,11,4,6
2352,12,6,9
2352,12,0,9
2352,3,8,1
2352,3,0,8
2352,3,6,1
2352,3,0,6
2352,5,8,9
2352,5,11,8
2352,5,6,9
2352,5,11,6
2352,2,4,8
2352,2,11,8
2352,2,11,4
2352,10,0,6
2352,10,12,6
2352,10,12,0
2353,12,3,7
2353,11,3,7
2353,4,10,6
2353,4,11,7
2353,2,1,16
2353,2,12,3
2353,14,12,7
2353,14,4,7
2353,14,4,10
2353,14,2,12
2353,14,10,16
2353,14,2,16
2353,0,1,16
2353,0,10,16
2353,0,10,6
2353,9,3,6
2353,9,1,3
2353,9,0,6
2353,9,0,1
2353,13,3,6
2353,13,11,3
2353,13,4,6
2353,13,4,11
2353,15,1,3
2353,15,2,3
2353,15,2,1
2354,1,8,2
2354,9,1,4
2354,9,1,2
2354,3,1,4
2354,3,1,8
2354,5,8,2
2354,5,9,2
2354,5,3,8
2354,5,3,9
2354,0,9,4
2354,0,3,4
2354,0,3,9
2355,4,3,2
2355,9,7,11
2355,1,7,11
2355,1,7,3
2355,1,4,3
2355,0,9,2
2355,0,9,7
2355,5,9,11
2355,5,9,2
2355,8,1,11
2355,8,1,4
2355,8,5,11
2355,8,5,4
2355,12,7,3
2355,12,0,7
2355,12,3,2
2355,12,0,2
2355,10,4,2
2355,10,5,2
2355,10,5,4
2356,5,0,7
2356,5,0,3
2356,5,8,3
2356,2,0,7
2356,2,0,3
2356,2,8,7
2356,2,8,3
2356,9,8,7
2356,10,5,8
2356,10,9,8
2356,4,10,5
2356,4,10,9
2356,4,5,7
2356,4,9,7
2357,13,15,14
2357,2,1,9
2357,12,6,9
2357,12,15,9
2357,12,15,6
2357,10,15,14
2357,10,15,6
2357,0,1,9
2357,0,13,9
2357,0,13,1
2357,5,13,1
2357,16,15,9
2357,16,13,9
2357,16,13,15
2357,3,6,9
2357,3,2,9
2357,4,2,1
2357,4,5,1
2357,4,10,14
2357,4,13,14
2357,4,5,13
2357,4,3,2
2357,4,10,6
2357,7,3,6
2357,7,4,6
2357,7,4,3
2358,14,5,6
2358,14,2,6
2358,4,2,6
2358,7,14,13
2358,7,14,5
2358,9,5,6
2358,9,4,6
2358,9,4,5
2358,11,4,5
2358,11,7,13
2358,11,7,5
2358,12,4,2
2358,12,14,13
2358,12,14,2
2358,0,11,13
2358,0,12,13
2358,0,11,4
2358,0,12,4
2359,2,7,3
2359,11,6,3
2359,11,1,3
2359,11,1,6
2359,16,7,6
2359,10,7,3
2359,4,1,3
2359,4,2,3
2359,4,2,1
2359,12,2,7
2359,12,16,13
2359,12,16,7
2359,12,1,13
2359,12,2,1
2359,0,16,13
2359,0,16,6
2359,0,1,13
2359,0,1,6
2359,14,7,6
2359,14,10,7
2359,14,6,3
2359,14,10,3
2360,10,1,2
2360,11,8,2
2360,11,1,3
2360,7,1,2
2360,4,10,2
2360,4,11,3
2360,4,11,2
2360,9,11,1
2360,9,11,8
2360,9,7,1
2360,9,8,2
2360,9,7,2
2360,5,10,1
2360,5,4,10
2360,5,1,3
2360,5,4,3
2361,4,3,8
2361,4,6,3
2361,4,1,6
2361,0,6,10
2361,0,1,6
2361,0,11,10
2361,7,11,10
2361,7,6,10
2361,7,6,3
2361,9,3,8
2361,9,11,8
2361,9,7,3
2361,9,7,11
2361,2,4,8
2361,2,4,1
2361,2,11,8
2361,5,0,11
2361,5,2,11
2361,5,0,1
2361,5,2,1
2362,2,5,3
2362,9,10,8
2362,9,10,3
2362,9,2,8
2362,9,2,3
2362,1,10,5
2362,11,5,3
2362,11,10,3
2362,6,2,8
2362,6,2,5
2362,6,1,5
2362,6,10,8
2362,6,1,10
2362,4,10,5
2362,4,11,5
2362,4,11,10
2363,8,6,3
2363,8,6,4
2363,0,9,4
2363,0,8,4
2363,0,8,9
2363,2,8,3
2363,2,8,9
2363,1,9,4
2363,1,5,9
2363,1,6,4
2363,1,5,6
2363,7,6,3
2363,7,5,6
2363,7,2,3
2363,7,5,9
2363,7,2,9
2364,8,10,4
2364,3,8,10
2364,5,3,10
2364,2,8,4
2364,2,3,1
2364,2,3,8
2364,0,10,4
2364,0,5,10
2364,0,2,4
2364,0,2,5
2364,9,3,1
2364,9,5,3
2364,9,2,1
2364,9,2,5
2365,6,10,3
2365,4,10,7
2365,5,10,3
2365,5,4,10
2365,5,4,1
2365,9,10,7
2365,8,4,7
2365,2,8,7
2365,2,9,7
2365,2,6,10
2365,2,9,10
2365,12,6,3
2365,12,5,3
2365,12,2,6
2365,12,2,8
2365,12,5,1
2365,12,4,1
2365,12,8,4
2366,5,8,14
2366,12,8,14
2366,13,2,8
2366,15,5,8
2366,15,13,1
2366,15,13,8
2366,9,2,1
2366,9,11,14
2366,0,2,8
2366,0,9,2
2366,0,9,11
2366,0,11,14
2366,0,12,14
2366,6,2,1
2366,6,13,1
2366,6,13,2
2366,7,9,1
2366,7,15,1
2366,7,15,5
2366,7,5,14
2366,4,12,8
2366,4,0,8
2366,4,0,12
2366,10,9,14
2366,10,7,14
2366,10,7,9
2367,10,15,3
2367,0,2,4
2367,0,15,12
2367,0,15,4
2367,7,10,3
2367,6,0,12
2367,6,0,2
2367,14,15,12
2367,14,10,15
2367,14,6,12
2367,14,10,2
2367,14,6,2
2367,1,7,3
2367,1,15,3
2367,1,15,4
2367,13,2,4
2367,13,7,2
2367,13,1,4
2367,13,1,7
2367,11,10,2
2367,11,7,2
2367,11,7,10
2368,12,1,0
2368,10,1,0
2368,2,9,8
2368,6,12,0
2368,6,9,0
2368,6,9,8
2368,11,6,8
2368,11,6,12
2368,4,10,1
2368,4,9,0
2368,4,10,0
2368,7,2,9
2368,7,4,9
2368,7,4,1
2368,7,2,8
2368,7,11,8
2368,7,12,1
2368,7,11,12
2369,2,0,7
2369,9,3,7
2369,9,2,7
2369,6,0,7
2369,6,3,7
2369,6,3,0
2369,8,2,3
2369,4,2,3
2369,4,9,3
2369,4,9,2
2369,1,3,0
2369,1,8,3
2369,1,2,0
2369,5,8,2
2369,5,1,2
2369,5,1,8
2370,3,1,2
2370,8,1,2
2370,8,5,2
2370,8,5,7
2370,6,3,7
2370,6,3,1
2370,6,8,7
2370,6,8,1
2370,0,5,7
2370,0,3,7
2370,0,5,2
2370,0,3,2
2371,4,9,0
2371,4,12,0
2371,4,12,13
2371,14,9,8
2371,2,6,8
2371,2,6,9
2371,5,12,13
2371,5,14,8
2371,5,14,13
2371,5,6,8
2371,5,12,6
2371,7,12,0
2371,7,12,6
2371,7,9,0
2371,7,6,9
2371,10,4,13
2371,10,4,9
2371,11,9,8
2371,11,2,8
2371,11,2,9
2371,1,10,13
2371,1,10,9
2371,1,14,13
2371,1,14,9
2372,1,8,6
2372,1,8,2
2372,12,8,2
2372,12,4,2
2372,14,15,13
2372,14,1,6
2372,14,13,2
2372,14,1,2
2372,3,14,15
2372,3,14,6
2372,5,13,2
2372,5,4,2
2372,5,4,10
2372,5,15,10
2372,5,15,13
2372,9,4,10
2372,9,12,4
2372,9,3,12
2372,9,15,10
2372,9,3,15
2372,0,12,8
2372,0,3,12
2372,7,8,6
2372,7,3,6
2372,7,0,8
2372,7,0,3
2373,2,10,6
2373,5,4,7
2373,5,4,10
2373,9,4,7
2373,1,10,6
2373,1,4,10
2373,1,9,6
2373,1,9,4
2373,11,2,10
2373,11,5,10
2373,11,2,7
2373,11,5,7
2373,8,2,6
2373,8,9,6
2373,8,2,7
2373,8,9,7
2374,0,5,9
2374,1,5,9
2374,10,1,9
2374,10,0,9
2374,10,0,3
2374,7,1,5
2374,7,10,1
2374,8,7,5
2374,8,4,7
2374,8,4,3
2374,8,0,3
2374,8,0,5
2374,11,7,10
2374,11,4,7
2374,11,10,3
2374,11,4,3
2375,7,2,4
2375,5,0,4
2375,5,0,3
2375,5,7,3
2375,8,0,4
2375,9,8,2
2375,9,8,0
2375,10,7,3
2375,10,7,2
2375,10,9,2
2375,10,0,3
2375,10,9,0
2375,1,7,4
2375,1,5,4
2375,1,5,7
2375,11,2,4
2375,11,8,4
2375,11,8,2
2376,2,4,1
2376,0,2,3
2376,6,4,3
2376,6,4,1
2376,6,0,3
2376,7,2,3
2376,7,2,4
2376,8,2,1
2376,8,0,2
2376,8,6,1
2376,8,6,0
2376,5,4,3
2376,5,7,3
2376,5,7,4
2377,12,1,9
2377,12,0,4
2377,12,0,9
2377,8,9,10
2377,8,1,10
2377,8,1,9
2377,11,0,4
2377,11,0,14
2377,11,12,4
2377,11,12,1
2377,5,1,10
2377,5,13,10
2377,5,13,14
2377,5,11,14
2377,5,11,1
2377,2,14,9
2377,2,0,9
2377,2,0,14
2377,6,14,9
2377,6,13,14
2377,6,9,10
2377,6,13,10
2378,9,4,6
2378,0,9,6
2378,5,1,8
2378,2,4,6
2378,2,0,6
2378,2,0,4
2378,3,4,1
2378,3,0,1
2378,3,0,4
2378,7,5,1
2378,7,5,9
2378,7,0,1
2378,7,0,9
2378,10,9,4
2378,10,5,9
2378,10,5,8
2378,10,1,8
2378,10,4,1
2379,2,6,4
2379,0,7,4
2379,0,6,4
2379,0,6,8
2379,3,6,8
2379,3,0,8
2379,3,0,7
2379,3,2,7
2379,3,2,6
2379,5,7,4
2379,5,2,4
2379,5,2,7
2380,6,3,10
2380,6,7,5
2380,6,3,5
2380,9,7,5
2380,9,1,7
2380,0,3,5
2380,0,9,5
2380,0,9,1
2380,4,6,10
2380,4,6,7
2380,4,1,7
2380,11,3,10
2380,11,0,3
2380,8,11,10
2380,8,4,10
2380,8,4,1
2380,2,11,0
2380,2,8,11
2380,2,0,1
2380,2,8,1
2381,8,4,5
2381,7,2,3
2381,7,2,4
2381,7,8,3
2381,7,8,4
2381,0,4,5
2381,0,2,5
2381,0,2,4
2381,11,2,5
2381,11,2,3
2381,10,8,5
2381,10,11,5
2381,10,8,3
2381,10,11,3
2382,4,1,7
2382,4,1,6
2382,8,1,7
2382,8,0,7
2382,9,1,6
2382,9,0,6
2382,3,0,6
2382,3,4,6
2382,3,0,7
2382,3,4,7
2382,5,9,1
2382,5,9,0
2382,5,8,1
2382,5,8,0
2383,0,9,3
2383,0,9,2
2383,13,11,6
2383,4,9,3
2383,4,9,6
2383,7,9,2
2383,7,9,6
2383,7,13,2
2383,7,13,6
2383,12,0,2
2383,12,0,11
2383,12,13,2
2383,12,13,11
2383,10,11,6
2383,10,0,11
2383,10,0,3
2383,8,4,3
2383,8,4,6
2383,8,10,3
2383,8,10,6
2384,9,11,0
2384,6,11,3
2384,7,6,11
2384,5,6,3
2384,5,2,3
2384,5,2,9
2384,5,7,6
2384,5,9,0
2384,4,11,3
2384,4,2,3
2384,8,2,9
2384,8,4,11
2384,8,4,2
2384,10,5,0
2384,10,5,7
2384,10,11,0
2384,10,7,11
2384,1,9,11
2384,1,8,11
2384,1,8,9
2385,4,8,9
2385,0,8,9
2385,12,4,9
2385,12,4,1
2385,12,0,9
2385,12,0,1
2385,11,1,2
2385,11,4,1
2385,11,4,8
2385,6,8,2
2385,6,0,8
2385,6,1,2
2385,6,0,1
2385,7,8,2
2385,7,11,2
2385,7,11,8
2386,1,3,8
2386,1,10,8
2386,1,10,6
2386,11,9,4
2386,11,1,3
2386,7,10,8
2386,7,10,4
2386,7,9,8
2386,7,9,4
2386,0,10,4
2386,0,10,6
2386,0,11,4
2386,2,11,3
2386,2,11,9
2386,2,3,8
2386,2,9,8
2386,5,0,6
2386,5,0,11
2386,5,1,6
2386,5,11,1
2387,3,12,14
2387,3,12,5
2387,6,12,14
2387,2,3,14
2387,2,6,14
2387,2,6,10
2387,0,10,5
2387,0,3,5
2387,0,3,10
2387,9,12,5
2387,9,6,12
2387,4,3,10
2387,4,2,10
2387,4,2,3
2387,1,6,10
2387,1,9,6
2387,11,9,5
2387,11,1,9
2387,11,10,5
2387,11,1,10
2388,14,8,7
2388,4,13,8
2388,0,8,7
2388,9,12,13
2388,9,4,1
2388,9,4,13
2388,3,12,13
2388,2,9,1
2388,2,9,12
2388,15,14,7
2388,15,2,12
2388,15,2,1
2388,15,8,1
2388,15,14,8
2388,5,8,1
2388,5,4,1
2388,5,4,8
2388,11,13,8
2388,11,0,8
2388,6,3,7
2388,6,15,7
2388,6,3,12
2388,6,15,12
2388,10,11,13
2388,10,11,0
2388,10,0,7
2388,10,3,7
2388,10,3,13
2389,8,3,5
2389,0,3,5
2389,0,7,3
2389,0,8,5
2389,6,8,3
2389,6,1,3
2389,6,1,8
2389,2,7,3
2389,2,1,3
2389,2,1,7
2389,4,1,8
2389,4,0,8
2389,4,1,7
2389,4,0,7
2390,7,6,11
2390,7,5,11
2390,7,5,6
2390,9,4,3
2390,2,6,11
2390,2,4,11
2390,2,9,6
2390,2,9,4
2390,8,5,6
2390,10,5,11
2390,10,4,11
2390,10,8,5
2390,10,4,3
2390,10,8,3
2390,1,9,3
2390,1,9,6
2390,1,8,3
2390,1,8,6
2391,1,2,5
2391,4,1,5
2391,3,4,6
2391,3,4,1
2391,7,4,6
2391,7,3,6
2391,7,2,5
2391,7,4,5
2391,7,1,2
2391,7,3,1
2392,0,6,1
2392,7,0,6
2392,7,8,6
2392,4,6,1
2392,4,8,1
2392,4,8,6
2392,3,0,1
2392,2,8,1
2392,2,7,8
2392,2,3,1
2392,2,7,0
2392,2,3,0
2393,7,1,0
2393,5,7,4
2393,5,7,1
2393,3,4,0
2393,3,1,0
2393,3,5,4
2393,3,5,1
2393,6,4,0
2393,6,7,0
2393,6,7,4
2394,8,4,1
2394,6,4,1
2394,5,6,1
2394,5,8,1
2394,5,8,10
2394,9,8,10
2394,9,8,4
2394,7,9,10
2394,7,5,10
2394,7,5,6
2394,2,6,4
2394,2,9,4
2394,2,7,6
2394,2,7,9
2395,8,2,5
2395,8,12,5
2395,9,6,2
2395,9,8,2
2395,4,2,5
2395,4,6,2
2395,4,12,5
2395,4,6,12
2395,11,6,10
2395,11,6,12
2395,0,8,12
2395,0,11,10
2395,0,11,12
2395,0,9,10
2395,0,9,8
2395,7,6,10
2395,7,9,10
2395,7,9,6
2396,9,5,0
2396,9,1,0
2396,3,5,0
2396,3,1,0
2396,6,1,10
2396,6,9,1
2396,6,5,10
2396,6,9,5
2396,7,5,10
2396,7,3,5
2396,7,1,10
2396,7,3,1
2397,14,6,8
2397,14,1,8
2397,14,4,6
2397,14,4,1
2397,0,6,8
2397,3,0,6
2397,3,0,11
2397,13,11,9
2397,13,4,9
2397,13,4,1
2397,13,1,8
2397,13,0,8
2397,13,0,11
2397,5,3,9
2397,5,3,6
2397,5,4,9
2397,5,4,6
2397,7,11,9
2397,7,3,9
2397,7,3,11
2398,6,8,7
2398,5,6,4
2398,10,6,4
2398,10,6,8
2398,10,1,4
2398,10,1,8
2398,2,8,7
2398,2,1,7
2398,2,1,8
2398,3,1,4
2398,3,5,4
2398,3,1,7
2398,3,6,7
2398,3,5,6
2399,10,8,9
2399,7,10,9
2399,7,4,10
2399,3,10,8
2399,2,8,9
2399,2,0,8
2399,5,0,4
2399,5,7,9
2399,5,7,4
2399,5,2,9
2399,5,2,0
2399,6,4,10
2399,6,3,10
2399,6,3,8
2399,6,0,8
2399,6,0,4
2400,10,11,3
